1726020139219,83,-80,4,0,-17,15,-16,15,-15,15,-15,15,-14,15,-13,15,-12,14,-11,15,-10,15,-10,15,-10,15,-9,15,-8,15,-8,16,-7,16,-8,16,-8,15,-8,15,-7,14,-8,14,-8,13,-9,12,-9,11,-9,13,10,-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,12,-7,12,-9,12,-9,12,-11,12,-12,12,-13,12,-14,11,-15,11,-16,9,-16,9,-16,9,-16,8,-16,8,-16,8,-16,9,-15,9,-15,13,10,-16,11,-15,11,-15,12,-15,13,-16,13,-16,14,-16,14
1726020139238,83,-80,4,0,-19,-14,-18,-14,-18,-14,-18,-13,-18,-12,-18,-12,-18,-11,-17,-10,-18,-10,-18,-9,-17,-8,-17,-7,-18,-7,-18,-7,-18,-7,-18,-6,-17,-6,-17,-7,-16,-6,-16,-7,-15,-7,-14,-7,-14,-8,-12,-9,-10,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-4,-13,-5,-14,-6,-14,-7,-14,-8,-13,-10,-13,-11,-13,-12,-13,-13,-12,-14,-11,-15,-11,-15,-11,-14,-11,-14,-11,-14,-12,-15,-11,-14,-12,-14,-13,-14,-14,-13,-15,-13,-16,-13,-16,-14,-17,-14,-17,-14,-18,-15
1726020139258,83,-80,4,0,5,-22,5,-23,4,-22,4,-22,4,-21,3,-21,3,-20,1,-20,0,-20,-1,-20,-1,-19,-2,-19,-2,-19,-3,-19,-3,-20,-3,-18,-3,-19,-3,-19,-2,-18,-2,-18,0,-17,0,-16,1,-15,1,-15,3,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-14,-1,-14,0,-14,1,-15,2,-15,3,-17,5,-16,6,-16,7,-16,7,-16,8,-17,8,-16,9,-16,8,-15,8,-16,8,-16,8,-16,7,-17,7,-18,7,-18,7,-19,6,-19,6,-20,6,-21,5,-22,5,-23
1726020139277,83,-80,4,0,-12,-19,-13,-20,-12,-19,-12,-19,-12,-18,-13,-17,-13,-16,-13,-15,-13,-14,-14,-14,-14,-13,-14,-12,-15,-12,-15,-12,-15,-12,-15,-11,-15,-12,-14,-12,-13,-12,-13,-12,-12,-12,-11,-11,-11,-12,-9,-12,-8,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-8,-10,-10,-10,-10,-10,-11,-9,-12,-9,-14,-8,-15,-7,-16,-6,-16,-6,-17,-5,-18,-5,-17,-5,-17,-5,-17,-5,-17,-5,-17,-6,-17,-6,-17,-7,-18,-8,-17,-9,-18,-9,-18,-10,-18,-11,-19,-11,-19,-12,-19
1726020139305,83,-80,4,0,-22,-5,-22,-5,-21,-5,-21,-4,-21,-4,-21,-3,-20,-2,-19,-2,-19,-1,-19,1,-19,1,-18,2,-19,2,-18,2,-18,3,-18,3,-18,3,-18,2,-17,1,-17,1,-16,0,-16,0,-16,-1,-14,-2,-14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,2,-14,0,-14,0,-15,-1,-16,-2,-16,-4,-16,-5,-17,-6,-16,-7,-16,-8,-16,-9,-16,-8,-16,-9,-16,-8,-16,-9,-16,-9,-16,-8,-17,-8,-18,-7,-18,-7,-19,-7,-19,-6,-19,-6,-21,-5,-22,-5,-22,-5
1726020139318,83,-80,4,0,17,-17,17,-17,16,-17,16,-17,15,-16,16,-16,13,-17,12,-17,11,-17,13,10,-18,13,10,-18,9,-18,9,-18,8,-18,8,-19,8,-18,9,-18,8,-18,8,-17,9,-16,9,-15,9,-14,13,10,-13,13,10,-13,11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-15,6,-15,7,-14,9,-14,13,10,-14,12,-14,13,-13,14,-13,15,-12,16,-11,16,-11,16,-10,17,-10,16,-10,16,-10,16,-11,16,-11,16,-12,16,-12,16,-13,16,-14,17,-14,16,-15,17
1726020139338,83,-80,4,0,-16,-14,-17,-14,-15,-13,-16,-13,-16,-12,-16,-12,-15,-11,-15,-10,-15,-9,-16,-8,-16,-7,-16,-7,-16,-7,-16,-6,-16,-6,-16,-5,-16,-6,-15,-6,-14,-6,-14,-7,-14,-7,-13,-7,-12,-7,-11,-8,-10,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-5,-13,-7,-13,-7,-13,-9,-12,-9,-12,-11,-12,-12,-11,-13,-11,-14,-10,-15,-10,-15,-9,-15,-9,-15,-9,-14,-10,-14,-10,-14,-10,-14,-10,-14,-12,-14,-12,-14,-13,-14,-13,-14,-13,-14,-15,-14,-16,-14,-15,-14
1726020139362,83,-80,4,0,12,-18,12,-18,11,-18,11,-17,13,10,-17,9,-17,8,-16,7,-16,6,-16,6,-17,5,-17,5,-16,4,-17,3,-17,3,-17,4,-16,3,-17,3,-16,4,-16,3,-15,5,-14,5,-13,6,-13,6,-12,6,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-14,5,-14,6,-14,7,-15,9,-14,13,10,-15,11,-15,12,-14,13,-13,14,-12,15,-12,14,-11,14,-11,14,-10,14,-11,13,-12,12,-12,12,-13,13,-13,12,-14,12,-15,12,-16,12,-16,13,-17,13,-17
1726020139383,83,-80,4,0,-8,20,-8,19,-7,19,-7,18,-6,18,-6,17,-4,17,-4,17,-3,16,-1,16,-2,16,-1,16,0,15,0,16,1,16,1,16,1,16,0,15,0,15,-1,15,-2,13,-2,13,-3,13,-3,12,-4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,15,-2,15,-4,15,-5,15,-6,16,-7,17,-9,17,-10,16,-11,16,-11,15,-12,15,-12,15,-12,14,-11,14,-11,14,-11,15,-10,15,-10,15,-10,16,-10,16,-9,17,-8,17,-8,18,-8,19,-8,19,-8,20
1726020139398,83,-80,4,0,-34,4,-34,5,-33,4,-32,5,-31,5,-29,6,-28,7,-26,8,-25,8,-25,13,10,-24,13,10,-23,11,-23,12,-22,13,-21,13,-23,13,-21,13,-21,12,-21,11,-20,13,10,-21,9,-21,7,-21,6,-19,4,-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,13,10,-24,8,-26,7,-27,6,-29,4,-30,3,-31,1,-31,-1,-31,-2,-32,-4,-31,-5,-30,-5,-31,-6,-30,-6,-30,-5,-30,-4,-29,-3,-31,-3,-31,-1,-31,1,-32,1,-32,2,-33,3,-35,3
