1721413071260,83,-80,4,0,18,0,17,-1,16,-2,16,-2,16,-3,15,-4,15,-4,14,-5,14,-6,14,-7,14,-8,13,-9,14,-9,15,-10,15,-10,16,-10,16,-9,17,-9,17,-8,17,-7,16,-6,17,-5,17,-4,16,-3,16,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,19,5,19,5,18,6,18,7,18,8,17,9,17,9,17,13,10,17,13,10,17,13,10,16,13,10,16,13,10,16,9,16,9,15,8,14,7,15,7,15,5,15,5,15,3,16,3,16,2,17
1721413071281,83,-80,4,0,17,-4,17,-4,16,-5,16,-5,15,-5,14,-6,14,-7,13,-7,13,-9,12,-10,12,-11,12,-11,13,-12,13,-12,14,-13,14,-13,15,-12,15,-11,15,-10,16,-10,16,-8,16,-7,16,-7,15,-6,16,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-2,20,0,20,1,20,2,19,3,19,5,19,6,19,6,18,6,19,6,19,7,18,6,18,6,18,6,17,6,16,5,16,4,16,4,16,3,16,2,16,1,16,-1,16,-1,17,-2,17,-3,18,-3
1721413071302,83,-80,4,0,20,-3,20,-4,19,-4,19,-4,18,-5,17,-6,16,-7,16,-8,15,-9,15,-10,15,-11,15,-12,16,-13,16,-13,17,-14,17,-13,19,-13,18,-12,19,-11,19,-10,19,-9,19,-8,19,-7,19,-6,19,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,23,4,22,4,23,6,22,7,22,8,21,9,21,9,21,9,21,13,10,21,13,10,20,13,10,20,13,10,19,13,10,19,9,18,8,18,7,17,6,18,5,18,4,18,2,19,1,19,1,20
1721413071320,83,-80,4,0,15,9,15,9,15,7,15,7,14,6,14,5,14,4,14,4,14,2,15,1,15,0,16,0,17,0,17,0,18,0,18,1,19,1,19,2,18,3,17,4,17,4,16,5,16,5,15,6,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,14,13,14,13,15,11,15,11,17,13,10,17,9,17,9,17,9,17,9,17,9,17,9,17,8,16,8,16,8,15,8,15,8,13,9,13,13,10,12,11,11,12,11,12,13,10,14,9,14
1721413071345,83,-80,4,0,-1,21,-1,21,0,19,1,19,1,18,2,18,3,17,5,17,6,16,7,16,7,16,8,16,9,17,13,10,17,11,19,13,10,19,13,10,20,9,20,8,20,7,20,5,19,4,19,3,20,2,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,22,-7,23,-8,21,-10,21,-11,21,-12,21,-12,20,-13,20,-13,20,-13,19,-13,20,-13,19,-13,18,-13,18,-12,18,-11,17,-11,17,-9,17,-8,17,-7,17,-6,17,-5,18,-4,18,-3,20,-2
1721413071360,83,-80,4,0,20,2,19,1,19,1,19,0,18,0,18,-2,17,-2,16,-3,16,-4,16,-6,16,-7,17,-7,17,-8,18,-8,19,-9,20,-8,20,-7,20,-6,20,-5,20,-4,19,-4,19,-3,19,-2,18,-1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,21,7,20,9,20,13,10,19,11,19,12,18,13,18,13,18,13,17,14,17,14,17,14,16,14,16,13,16,13,16,12,15,11,15,13,10,16,8,16,7,16,7,17,5,18,5,19,4,19,3
1721413071380,83,-80,4,0,17,-3,17,-3,16,-4,16,-4,15,-5,15,-6,14,-6,13,-7,13,-8,12,-10,12,-10,12,-11,12,-12,13,-12,13,-13,14,-12,15,-12,15,-11,15,-10,16,-9,16,-8,16,-7,16,-7,15,-6,16,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,2,20,3,19,4,19,5,19,6,18,7,18,7,18,7,18,7,18,7,18,7,17,8,17,7,16,7,16,6,15,5,15,5,15,3,16,3,16,1,16,0,16,0,17,-2,17,-2,17,-3
1721413071400,83,-80,4,0,-18,-3,-19,-3,-16,-3,-17,-2,-17,-1,-16,-1,-16,0,-16,1,-15,2,-16,3,-16,4,-16,5,-17,6,-17,5,-19,6,-18,5,-19,5,-19,4,-19,3,-19,2,-18,1,-17,1,-18,0,-17,-1,-18,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-7,-20,-9,-18,-9,-19,-11,-17,-11,-18,-13,-16,-13,-16,-13,-16,-13,-16,-13,-16,-14,-16,-13,-15,-13,-15,-13,-15,-13,-14,-12,-14,-12,-13,-10,-15,-9,-15,-8,-15,-7,-16,-7,-16,-5,-17,-5,-18,-4,-19,-4
1721413071420,83,-80,4,0,-18,1,-19,2,-17,2,-17,3,-17,3,-16,4,-15,4,-15,6,-14,6,-14,8,-14,9,-14,13,10,-15,13,10,-14,13,10,-15,11,-16,11,-16,13,10,-17,9,-17,8,-17,8,-17,7,-17,6,-17,6,-17,5,-17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,-2,-20,-4,-20,-5,-20,-6,-20,-7,-19,-8,-19,-9,-18,-9,-18,-9,-19,-10,-19,-9,-18,-9,-18,-9,-18,-9,-17,-9,-17,-8,-16,-7,-16,-7,-16,-5,-16,-4,-16,-3,-17,-2,-17,-1,-18,0
1721413071440,83,-80,4,0,16,-7,16,-7,15,-8,14,-8,14,-8,13,-9,12,-10,11,-10,11,-11,13,10,-12,13,10,-13,13,10,-14,13,10,-15,13,10,-14,11,-15,11,-15,12,-15,13,-14,13,-13,13,-13,14,-11,14,-11,14,-10,14,-9,15,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-5,19,-3,19,-1,20,0,19,0,20,1,20,3,19,2,19,3,19,3,19,3,19,3,19,3,18,3,18,3,17,3,17,2,16,1,16,0,16,-1,16,-2,16,-3,15,-4,16
1721413071460,83,-80,4,0,14,-9,16,-10,13,-9,14,-10,13,-10,12,-10,11,-11,13,10,-11,9,-12,9,-13,8,-14,8,-14,9,-16,8,-15,9,-17,13,10,-16,11,-17,11,-16,11,-15,12,-14,12,-13,12,-12,13,-12,13,-11,14,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-7,19,-5,19,-4,20,-3,19,-2,21,-1,20,0,19,0,19,1,19,1,20,1,19,1,19,1,18,1,18,1,17,0,17,0,15,-1,17,-2,15,-3,15,-4,15,-6,15,-6,16,-7,16,-8
1721413071481,83,-80,4,0,-7,15,-7,17,-5,16,-5,16,-4,16,-3,15,-2,14,-1,15,0,14,1,15,2,15,2,16,3,17,3,17,3,19,2,18,2,19,1,19,0,18,0,18,-2,17,-2,16,-3,17,-4,16,-6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,17,-12,16,-13,15,-14,15,-15,14,-16,14,-16,13,-16,13,-16,12,-16,12,-16,12,-16,12,-16,12,-15,11,-15,11,-14,11,-14,11,-12,11,-12,12,-11,12,-10,13,-9,13,-8,14,-8,15,-8,16,-7,17
1721413071502,83,-80,4,0,13,-12,13,-12,12,-12,11,-13,11,-12,13,10,-13,9,-13,7,-13,7,-14,6,-15,6,-15,5,-16,5,-17,5,-17,5,-19,7,-18,7,-18,8,-18,9,-17,9,-16,9,-15,13,10,-14,11,-14,11,-13,12,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-11,17,-10,18,-9,18,-8,19,-7,19,-6,19,-5,19,-4,19,-4,19,-4,19,-4,19,-4,19,-4,18,-4,18,-3,17,-4,16,-4,15,-5,15,-6,15,-6,14,-7,14,-9,14,-9,14,-11,14,-12
1721413071521,83,-80,4,0,-6,16,-6,17,-4,16,-4,16,-3,16,-2,15,-1,15,0,15,1,14,2,15,2,16,3,16,4,16,4,16,5,18,4,17,4,19,3,19,2,18,1,18,-1,17,-1,16,-1,17,-2,17,-4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,17,-12,17,-13,15,-14,15,-14,14,-15,14,-16,13,-16,13,-16,13,-15,12,-16,13,-16,12,-16,12,-15,12,-15,12,-14,11,-13,11,-12,11,-12,12,-10,13,-9,13,-9,14,-7,15,-7,16,-7,16,-7,17
1721413071540,83,-80,4,0,-14,-15,-15,-14,-15,-13,-15,-13,-15,-11,-15,-11,-15,-9,-16,-8,-16,-8,-17,-7,-18,-6,-18,-5,-19,-5,-20,-5,-22,-5,-21,-6,-22,-7,-21,-7,-20,-8,-20,-9,-18,-9,-18,-10,-18,-11,-16,-12,-15,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-19,-11,-21,-10,-21,-9,-22,-8,-21,-7,-23,-6,-23,-6,-23,-5,-22,-5,-23,-5,-23,-4,-23,-4,-22,-4,-21,-5,-21,-5,-20,-6,-19,-6,-18,-7,-18,-8,-17,-10,-16,-11,-16,-11,-16,-13,-16,-14,-16,-14,-16
1721413071560,83,-80,4,0,12,16,12,15,12,15,12,14,12,13,13,12,13,11,14,13,10,15,9,16,8,16,8,17,8,18,7,19,7,20,8,20,9,20,13,10,19,13,10,18,11,18,12,16,11,16,13,15,13,13,14,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,8,22,7,22,5,22,4,23,3,24,3,24,2,23,2,23,1,23,1,24,0,23,0,22,0,21,1,21,1,21,2,19,2,19,4,18,5,18,6,17,8,17,8,17,9,17,13
1721413071582,83,-80,4,0,15,7,15,7,15,7,15,6,15,5,15,4,15,4,14,2,15,1,16,1,15,0,15,-1,16,-1,17,-2,18,-1,19,0,19,1,18,1,18,2,18,3,17,3,16,4,16,5,15,6,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,13,14,13,13,14,12,15,11,16,11,16,13,10,16,11,16,13,10,17,9,18,9,17,9,17,8,16,9,15,9,15,9,13,9,13,13,10,12,11,11,12,13,10,13,9,13,13,10,14
1721413071600,83,-80,4,0,13,-12,13,-13,12,-12,12,-13,11,-12,13,10,-13,9,-13,8,-13,7,-14,6,-15,6,-15,5,-16,5,-17,5,-17,6,-18,6,-18,8,-18,8,-17,9,-17,9,-16,13,10,-15,13,10,-14,11,-14,13,10,-13,12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-11,18,-10,18,-9,19,-8,19,-7,20,-6,19,-5,19,-5,19,-4,19,-4,19,-4,19,-4,19,-4,18,-3,18,-4,17,-4,16,-4,15,-5,15,-6,15,-6,14,-7,14,-9,13,-9,14,-11
